52032,ROMAN ART AND ARCHAEOLOGY ,ARTH,Graduate standing.,,"Introduction to archaeology of the Roman world. Emphasis on discoveries and impact on the study of italic, Etruscan and Roman art, architecture and sculpture through Imperial period.",2011
52036,MEDIEVAL ART ,ARTH,Graduate standing.,,"Emphasis on major periods of Medieval art (Byzantine, Carolingian, Ottoman, Romanesque and Gothic), treating iconographic themes and styles in a variety of media.",2011
52039,GOTHIC ART: 12TH TO 15TH CENTURIES ,ARTH,Graduate standing.,,An examination of the development of European Gothic art from the 12th to the 15th centuries. Students will research specific works of art. The course will put emphasis on contemporary historical philosophical and literary figures.,2011
52041,ITALIAN RENAISSANCE ART ,ARTH,Graduate standing.,,"Study of development of major themes in Italian art from 1400 until about 1550,emphasizing achievements of the masters and analyzing major ideas and theories of the period.",2011
52042,NORTHERN RENAISSANCE ART ,ARTH,Graduate standing.,,"Study of stylistic and iconographic questions and technique in northern panel painting, as well as other arts in Northern Europe.",2011
52043,THE HIGH RENAISSANCE AND MANNERISM IN ITALY ,ARTH,Graduate standing.,,"Covers late 15th century and 16th century painting, sculpture and architecture in Italy. Following discussion of the High Renaissance masters students examine the works collectively known as the Mannerists. Course gives students a firm grounding in the manifold artistic activity of the 16th century.",2011
52044,VENETIAN RENAISSANCE ART ,ARTH,Graduate standing.,,"Course provides a survey of Venetian painting, sculpture and architecture from the late 1300's to the late 1500's. Upon completion students will have a comprehension of Venetian art with its unique environment and society.",2011
52046,BAROQUE ART IN EUROPE ,ARTH,Graduate standing.,,"A study of the origins of Baroque art in Italy and its spread throughout Flanders, the Netherlands, France and Spain.",2011
52047,ROCOCO ART OF THE 18TH CENTURY ,ARTH,Graduate standing.,,A study of 18th-century art in France and subsequent spread and development throughout continental Europe.,2011
52051,"EUROPEAN ART, 1750-1900 ",ARTH,Graduate standing.,,"Selected studies in late 18th-century and 19th-century painting, sculpture architecture and allied arts of England, France, Germany and Spain.",2011
52058,"AMERICAN FILM, PHOTOGRAPHY, ART AND IDEAS ",ARTH,Graduate standing.,,Key examples of photography from the 19th century to present day.,2011
52061,EARLY 20TH-CENTURY ART ,ARTH,Graduate standing.,,"A study of painting, sculpture, architecture and allied arts in Europe from 1880 to 1940.",2011
52062,PICASSO ,ARTH,Graduate standing.,,"Course provides a survey of the art of Picasso, starting with his childhood works. Students gain a better understanding of Picasso's pivotal importance to 20th century art and the various influences that cultivated his incredible creativity.",2011
52063,AMERICAN ART: EUROPEAN ROOTS ,ARTH,Graduate standing.,,Examines the role of European roots in the formation of American art. The complex issues and identities artists faced as a result of the expatriate experience are addressed.,2011
52067,ART OF THE 1960S ,ARTH,Graduate standing.,,"A survey of major movements of the sixties decade, with primary emphasis on the United States.",2011
52068,GENDER AND SEXUALITY IN THE ARTS ,ARTH,Graduate standing.,,Examines how gender and sexuality correspond to a wide range of cultural meanings and experiences and how artistic representations of gender and sexuality contribute to the production of subjectivity.,2011
52070,HISTORY OF GRAPHIC DESIGN ,ARTH,Graduate standing.,,This course traces the arts of visual communication from their origins to current trends and practices with an emphasis on theory and aesthetics.,2011
52078,HISTORY OF DECORATIVE AND APPLIED ARTS ,ARTH,Graduate standing.,,Historical and critical examination of decorative and applied arts and their relationship to Western societies which produced them.,2011
52095,SPECIAL TOPICS: ART HISTORY ,ARTH,Graduate standing.,,Discussion and lecture course whose topic changes in accordance with the interest and competence of the faculty. Precise title will be inserted in schedule of classes.,2011
52096,INDIVIDUAL INVESTIGATION: ART HISTORY ,ARTH,Graduate standing.,,Directed independent study with art history faculty.,2011
52192,FIELD EXPERIENCE: TRAVEL STUDY IN ART HISTORY ,ARTH,Graduate standing in art history or special approval of instructor.,,"Travel-based study/field experience in art history to and at a site or sites away from Kent State University. The primary benefit will be the observation and study of works of art first hand, in addition to the presentation and discussion of historical and contextual factors. Time is made available for individual investigation of specific works sites.",2011
62056,AMERICAN ART: 1600-1860 ,ARTH,Graduate standing.,,"Intensive survey of the major forms of art, styles, personalities patrons institutions and esthetic theories in the United States from its beginnings to the Civil War.",2011
62057,AMERICAN ART: 1860-1940 ,ARTH,Graduate standing.,,"In-depth study of American painting, sculpture, graphic and allied arts from 1860 to 1940.",2011
62071,HISTORY OF PRINTS ,ARTH,Graduate standing.,,"A chronological survey of printmaking (engraving, etching, lithography, etc.) From 1400 to the present emphasizing its technical and stylistic evolution.",2011
62072,INTRODUCTION TO MUSEOLOGY ,ARTH,Graduate standing.,,"Art elective course providing insights into the history of collecting, growth of museums and the scope of the museum field and specialized professional areas involved.",2011
62075,FILM AND PHOTOGRAPHY IN WESTERN ART AND IDEAS ,ARTH,Graduate standing.,,Selected studies of film and photography within the broader context of Western Realism and ideas.,2011
62091,ART HISTORY SEMINAR ,ARTH,Graduate standing.,,Open format course with topics announced in advance. Designed to allow in-depth examination of selected topics. May be repeated up to a total of 9 hours.,2011
62095,SPECIAL TOPICS: ART HISTORY ,ARTH,Graduate standing.,,Discussion and lecture course whose topic changes in accordance with the interest and competence of the faculty. Special focus on problems and issues in the different areas of the discipline.,2011
62096,SELECTED PROBLEMS- ART HISTORY ,ARTH,Permission. Repeatable for a total of 9 hours. Graduate standing.,,"The course content changes each semester according to the topic, entailing discussion and lectures on specific problems issues and areas in art history.",2011
62098,RESEARCH ,ARTH,Graduate standing.,,Independent research open only to art history graduate students who have completed course requirements for the Master of Arts degree.,2011
