51050,PHILOSOPHICAL ANALYSIS ,PHIL,Graduate standing.,,Study of major problems in analytic philosophy and subsequent philosophical analysis.,2013
51055,PHENOMENOLOGY I,PHIL,Graduate standing.,,"Investigation of phenomenological movement, its methods and the scope and course of its applications in philosophy and other disciplines.",2013
51060,PRAGMATISM ,PHIL,Graduate standing.,,Detailed reading from classical American pragmatists along with some alert to later interpretations and exploration of current reappraisals and developments.,2013
51065,PLATO ,PHIL,Graduate standing.,,"Detailed examination of selected platonic dialogues, with some attention to Plato's development and dismissal of certain pre-Socratic (and Socratic) themes.",2013
51070,ARISTOTLE ,PHIL,Graduate standing.,,"Detailed examination of selected works of Aristotle, with some attention given to Aristotle's development and dismissal of certain pre-Socratic and Platonic themes.",2013
51076,CONTINENTAL PHILOSOPHY I,PHIL,Graduate standing.,,"Investigation of some figure, issue or theme in continental philosophy from Descartes to present.",2013
51077,BRITISH AND AMERICAN PHILOSOPHY ,PHIL,Graduate standing.,,Detailed investigation of a figure or issue in British or American philosophy.,2013
51080,PHILOSOPHY AND ART IN THE MODERN AGE ,PHIL,Graduate standing.,,"Exploring, with emphasis, on the modern age philosophical conceptions of art in their interplays with, especially, practicing artists' attitudes toward theory.",2013
51085,PHILOSOPHY AND CULTURAL THEORY ,PHIL,Graduate standing.,,A discussion of the philosophical bases of aspects of cultural theory such as post colonialism and the negritude movement.,2013
51086,PHILOSOPHY OF EXPRESSION ,PHIL,Graduate standing.,,"Concentrated study of expression through philosophy of literature, of music, of body, of language or of symbols.",2013
51091,SEMINAR IN WORLD PHILOSOPHY,PHIL,graduate standing.,,(Repeatable for a maximum of 3 credit hours) Intensive primary-source reading and critical appreciation of the significant works of one or more philosophical figures or one or more philosophical issues from traditions outside the Western canon.,2013
59995,SPECIAL TOPICS,PHIL,Graduate standing.,,"(Repeatable for credit) When content varies, may be repeated for credit.",2013
59996,INDIVIDUAL INVESTIGATION,PHIL,Special approval and graduate standing.,,(Repeatable for credit with department approval),2013
60191,GRADUATE SEMINAR,PHIL,Graduate standing.,,(Repeatable for credit) Intensive primary-source reading and critical appreciation of the significant works of one or more philosophical figures or one or more philosophical issues.,2013
60201,SEMINAR: HISTORY OF PHILOSOPHY I,PHIL,Graduate standing.,,Intensive primary-source reading and critical appreciation of the significant works of one or more historical philosophers (other than Plato and Aristotle) or one or more historical philosophical issues.,2013
61000,RESPONSIBLE CONDUCT OF RESEARCH,PHIL,graduate standing.,,"(Cross-listed with BMS 61000) Introduction into professional and ethical conduct of research. Topics include codes and laws governing research, identification of scientific misconduct, plagiarism, authorship and intellectual properties, ethical animal and human research.",2013
61050,PHILOSOPHY OF LANGUAGE,PHIL,Graduate standing.,,(Cross-listed with ENG 65050 and ENG 75050) Critical examination of nature and function of language especially in relation to mental function and development.,2013
61055,SEMEIOTICS,PHIL,Graduate standing.,,"(Cross-listed with ENG 65057 + ENG 75057 + MCLS 60020) An introduction to contemporary theories of semeiotics and to the application of those theories to linguistics, literature, translation and technology.",2013
61056,HERMENEUTICS ,PHIL,Graduate standing.,,"Critical appreciation of the theories and practices of interpretation comprehended according to certain classical, current and emergent philosophic styles and traditions.",2013
61085,METAETHICS ,PHIL,Graduate standing.,,"Examination of the conceptions, presuppositions and value judgments of ethical theories.",2013
69194,COLLEGE TEACHING OF PHILOSOPHY,PHIL,graduate standing.,,"(Repeatable for credit) Discussion, critique and development of concepts to guide the teaching of philosophy including concepts of procedures and tactics for planning, pacing, presenting, representing and reviewing philosophic texts figures and issues.",2013
69198,FIRST YEAR PAPER ,PHIL,graduate standing.,,Research paper for graduate students conducted under direction of the advisory group.,2013
69199,THESIS I ,PHIL,Departmental special approval before registration and graduate standing.,,"Thesis students must register for a total of 6 hours, 2 to 6 hours in a single semester distributed over several semesters if desired.",2013
69299,THESIS II ,PHIL,PHIL 69199 and graduate standing.,,Thesis students must continue registration each semester until all degree requirements are met.,2013
69995,SPECIAL TOPICS,PHIL,Special approval and graduate standing.,,(Repeatable for credit) Selected topics in Philosophy.,2013
69997,COLLOQUIUM,PHIL,Graduate standing.,,"(Repeatable for credit) Student, faculty and invited guests participate in conference-like contexts to present and discuss issues of current philosophic interest.",2013
69998,RESEARCH,PHIL,Special approval and graduate standing.,,(Repeatable for credit) Research or individual investigation for master's level graduate students. Credits earned may be applied toward meeting degree requirements.,2013
